121121
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
2 L 3 2 9 
3 L 3 2 9 
1 U 3 2 9 
1 D 3 2 9 
1 W 3 
4 L 3 2 9 
1 U 3 2 9 
3 L 3 2 9 
1 L 3 2 9 
1 U 3 2 9 
